GHGRP ID,Landfill ID,landfill_name,Landfill Alias,us_state,Physical Address,City,County,Zip Code,Latitude,Longitude,Military Landfill?,On Tribal Land?,Anaerobic Digester?,Composting?,Solar Project?,Wind Project?,Ownership Type,Landfill Owner Organization(s),Landfill Operator Organization,Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Design Landfill Area (acres),Current Landfill Area (acres),Design Landfill Depth (feet),Current Landfill Depth (feet),Landfill Design Capacity (tons),waste_in_place,waste_in_place_year,annual_waste_acceptance,Annual Waste Acceptance Year,Does LF Recirculate Leachate?,Leachate Recirc Frequency (Past 10 Yrs),Permitted as RD&D LF?,LFG Generated (mmscfd),LFG Collection System In Place?,LFG Collected (mmscfd),LFG Collected Year,Percent Methane,Flares in Place?,Number of Flares,LFG Flared (mmscfd),LFG Flared Year,Gas Collection System Comments,Projected Direct Reductions (MMTCO2e/yr) - MW,Projected Avoided Reductions (MMTCO2e/yr) - MW,Project ID,Current Project Status,Project Name,Project Start Date,Project Shutdown Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,LFG Use Details,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),Potential End Users,End User(s),Project Developer(s),Project Owner(s),Product Supplier(s),Self-Developed,Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided
,255,Louisiana-Pacific Disposal Site,Red Bluff LF,CA,,Red Bluff,Tehama,,,,No,No,No,No,No,No,Private,Louisiana-Pacific Corporation,Louisiana-Pacific Corporation,,,Unknown,,,,,,,,0,,Unknown,Not used,No,,No,,,,No,,,,,,,314-0,Unknown,,,,Unknown,Unknown,,,,,,,,,,,No,,
,203,Loyalton LF,,CA,"Garbage Pit Road
1 Mi E Loyalton",Loyalton,Sierra,96118,39.67,-120.22,No,No,No,No,No,No,Public,"Sierra County, CA","Sierra County, CA",1977,2017,Closed,21,,,,,"56,400",,"2,376",2004,Unknown,Not used,No,,No,,,,No,,,,,,,260-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,204,Lucerne Valley Disposal Site,,CA,Camp Rock Road,Lucerne Valley,San Bernardino,92356,34.4307,-116.8542,No,No,No,No,No,No,Public,"San Bernardino County, CA","San Bernardino County, CA",1965,1993,Closed,6,,,,"60,000","60,000",,"4,580",1992,Unknown,Not used,No,,No,,,,No,,,,,,,261-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,205,Madeline Disposal Facility,,CA,,Madeline,Lassen,96119,41.05,-120.45333,No,No,No,No,No,No,Public,United States Bureau of Land Management,"Lassen Regional Solid Waste Management Authority, CA",,1997,Closed,10,,,,,"10,000",,,,Unknown,Not used,No,,No,,,,No,,,,,,,262-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,206,Mariposa County SLF,,CA,5593 Hwy 49 N,Mariposa,Mariposa,95338,37.50432,-120.0058,No,No,No,Yes,No,No,Public,"Mariposa County, CA",,,2081,Open,40,,,,,"720,000",,"11,331",2004,Unknown,Not used,No,,No,,,,No,,,,,,,263-0,Future Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,336,Marsh Road LF,"Menlo Park LF, Bayfront Park LF",CA,"1600 Marsh Road
North End Of Marsh Road at Bayfront Expwy",Menlo Park,San Mateo,94025,37.4929,-122.1759,No,No,No,No,No,No,Public,"City of Menlo Park, CA","City of Menlo Park, CA",1960,1982,Closed,160,,,,,"5,000,000",,"272,000",,Unknown,Not used,No,,Yes,1.15,,50,Yes,1,,,"6/17-From City's Nov. 2016 RFP: 1st phase in 1984, 2nd phase in 1987, 72 wells, new flare installed in 2013/2014.",,,200972-0,Low Potential,Project #2,,,Renewable Natural Gas,Vehicle Fuel,Local Use,,,,,,,,,,Unknown,,
,336,Marsh Road LF,"Menlo Park LF, Bayfront Park LF",CA,"1600 Marsh Road
North End Of Marsh Road at Bayfront Expwy",Menlo Park,San Mateo,94025,37.4929,-122.1759,No,No,No,No,No,No,Public,"City of Menlo Park, CA","City of Menlo Park, CA",1960,1982,Closed,160,,,,,"5,000,000",,"272,000",,Unknown,Not used,No,,Yes,1.15,,50,Yes,1,,,"6/17-From City's Nov. 2016 RFP: 1st phase in 1984, 2nd phase in 1987, 72 wells, new flare installed in 2013/2014.",,,396-0,Shutdown,Project #1,1/1/87,12/31/08,Electricity,Reciprocating Engine,,(4) 750 HP Cooper-Superior 8G825 engines and 525 kW Kato generators,2.1,2.1,1.15,,Pacific Gas and Electric Company (PG&E),"Gas Recovery Systems, LLC",Fortistar Methane Group,,No,,
,336,Marsh Road LF,"Menlo Park LF, Bayfront Park LF",CA,"1600 Marsh Road
North End Of Marsh Road at Bayfront Expwy",Menlo Park,San Mateo,94025,37.4929,-122.1759,No,No,No,No,No,No,Public,"City of Menlo Park, CA","City of Menlo Park, CA",1960,1982,Closed,160,,,,,"5,000,000",,"272,000",,Unknown,Not used,No,,Yes,1.15,,50,Yes,1,,,"6/17-From City's Nov. 2016 RFP: 1st phase in 1984, 2nd phase in 1987, 72 wells, new flare installed in 2013/2014.",,,396-1,Shutdown,"Project #1, De-Expansion #1",1/1/09,12/31/13,Electricity,Reciprocating Engine,,(3) 750 HP Cooper-Superior 8G825 engines and 525 kW Kato generators,1.58,1.58,,,Pacific Gas and Electric Company (PG&E),"Gas Recovery Systems, LLC",Fortistar Methane Group,,No,,
,207,McCloud Community Services District LF,,CA,Timber Road,McCloud,Siskiyou,96057,41.242,-122.132,No,No,No,No,No,No,Public,McCloud Community Services District,McCloud Community Services District,,1995,Closed,12.5,,,,,"50,000",,"2,150",1994,Unknown,Not used,No,,No,,,,No,,,,,,,264-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,208,McCourtney LF,McCourtney Road Landfill,CA,14741 Wolf Mountain Road,Grass Valley,Nevada,95949,39.1726,-121.1121,No,No,No,Yes,No,No,Public,County of Nevada,County of Nevada,1972,1992,Closed,60,,,,,"2,182,268",,0,,Unknown,Not used,No,,Yes,0.13968,,21.1,Yes,1,0.13968,,,,,265-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,209,McFarland-Delano SLF,,CA,"Stradley Avenue
3 mi S. of Delano",Delano,Kern,93215,35.741,-119.254,No,No,No,No,No,No,Public,"Kern County, CA","Kern County, CA",1971,1992,Closed,37,37,60,60,"1,117,000","1,117,000",,"50,900",1991,Unknown,Not used,No,,Yes,0.086,,50,Yes,,0.086,,,,,266-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1000366,210,Mead Valley Disposal Site,,CA,22376 Forrest Road,Perris,Riverside,92570,33.7957,-117.2832,No,No,No,No,No,No,Public,"Riverside County, CA","Riverside County, CA",1974,1997,Closed,60,55.5,,150,"2,312,837","2,312,837",,"184,386",1996,Unknown,Not used,No,0.764,Yes,0.317,2012,33.2,Yes,1,0.317,2012,"LFG collection and flaring.; 2012-48 wells, system capacity=400 acfm.",,,267-0,Low Potential,,,,Unknown,Unknown,,,,,,,,"Riverside County, CA",,,No,,
,211,Mecca LF II,,CA,"95250 66th Avenue
Box Canyon Road & Garfield Street",Mecca,Riverside,92254,33.57194,-116.00306,No,No,No,No,No,No,Public,"Riverside County, CA","Riverside County, CA",,,Open,19,,,,,"72,000",,"2,864",2004,Unknown,Not used,No,,No,,,,No,,,,,,,268-0,Future Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,212,Metro Water District - Iron Mountain,Cal Compact/Metro LF,CA,,Vidal,San Bernardino,,,,No,No,No,No,No,No,Public,Metro Water District of Southern CA,Metro Water District of Southern CA,1959,1965,Closed,5,,,,,"2,400",,0,,Unknown,Not used,No,,No,,,,No,,,,,,,269-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1003918,338,Mid-Valley Sanitary LF,Fontana Refuse Disposal Site,CA,2390 N. Alder Avenue,Rialto,San Bernardino,92377,34.14333,-117.43,No,No,No,Yes,No,No,Public,"San Bernardino County, CA",BURRTEC,1958,2045,Open,410,409,300,150,"74,468,246","23,789,083",2019,"1,257,459",2019,Yes,Occasionally but not every year,No,5.09,Yes,3.609,2019,40.8,Yes,3,3.609,2019,"LFG flared 24 hrs/day; 9/10-300 wells over 220 acres, gas collection began in 1989, 3 enclosed flares.; 2012-607 wells, system capacity=5700 acfm.",,,201465-0,Planned,Project #2,12/31/24,,Renewable Natural Gas,Electricity,Unknown,"450,000 MMBtu/year (half of RNG produced) will power and heat University buildings",,,,University of California,,"Archaea Energy, LLC",,,No,,
1003918,338,Mid-Valley Sanitary LF,Fontana Refuse Disposal Site,CA,2390 N. Alder Avenue,Rialto,San Bernardino,92377,34.14333,-117.43,No,No,No,Yes,No,No,Public,"San Bernardino County, CA",BURRTEC,1958,2045,Open,410,409,300,150,"74,468,246","23,789,083",2019,"1,257,459",2019,Yes,Occasionally but not every year,No,5.09,Yes,3.609,2019,40.8,Yes,3,3.609,2019,"LFG flared 24 hrs/day; 9/10-300 wells over 220 acres, gas collection began in 1989, 3 enclosed flares.; 2012-607 wells, system capacity=5700 acfm.",,,398-0,Shutdown,Project #1,3/1/03,12/1/16,Electricity,Reciprocating Engine,,(2) Deutz model TBG620V16K engine-generators,2.52,2.6,1.58,,Riverside Public Utilities,,Fortistar Methane Group,DEUTZ Power Systems GmbH & Co KG,No,,
1006293,213,Milliken SLF,,CA,2050 S. Milliken Avenue,Ontario,San Bernardino,91761,34.0365,-117.5583,No,No,No,No,Yes,No,Public,"San Bernardino County, CA","San Bernardino County, CA",1957,1999,Closed,140,13.4,200,150,"17,400,000","13,973,400",,"13,000",,No,Not used,No,3.32,Yes,2.072,2019,28.4,Yes,2,2.072,2019,"9/10-354 wells over 196 acres, 3 enclosed flares.; 2012-331 wells, system capacity=6000 acfm.",,,270-0,Shutdown,Project #1,3/1/03,5/1/14,Electricity,Reciprocating Engine,,(2) engines,2.2,2.2,1.94,,Riverside Public Utilities,,Fortistar Methane Group,,No,,
,10141,Mission Canyon Landfill,Mission Canyon #1-3,CA,1801 & 2501 North Sepulveda Boulevard,Los Angeles,Los Angeles,90049,34.1102,-118.4824,No,No,No,No,No,No,Public,"Sanitation Districts of Los Angeles County, CA",,1960,1965,Closed,444,110,104,104,"5,300,000","5,300,000",1965,"1,060,000",1965,Unknown,Not used,No,,Yes,0.56,2018,,Yes,1,0.56,2018,"9/10-58 wells over 35 acres, gas collection began in 1970s, 1 enclosed flare.",,,180838-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,337,Mission Hills,Mission Hills (Canyons 4-8); Mountaingate Project,CA,12445 Mountaingate Drive,Los Angeles,Los Angeles,90049,34.1073,-118.4876,No,No,No,No,No,No,Private,American Golf Corp.; Barclay Hollander,Barclay Hollander,1960,1976,Closed,200,,,200,,"21,310,000",,0,,Unknown,Not used,No,,Yes,4,,50,Yes,,,,,,,166991-0,Operational,Project #1,1/1/84,,Electricity,Combined Cycle,,4.5-mile pipeline delivers LFG to (2) 14.5 MW combustion turbine generators fueled by 65% NG/35% LFG and (1) condensing steam turbine electric generator,7.5,29,2.88,,UCLA Facilities Management,,SCS Engineers,,No,0.3389,0.0393
,215,Mojave-Rosamond SLF,,CA,400 Silver Queen Road,Mojave,Kern,93501,34.99336,-118.13881,No,No,No,No,No,No,Public,"Kern County, CA","Kern County, CA",1973,2123,Open,253,27,100,40,"45,000,000","979,470",2009,"11,400",2008,Unknown,Not used,No,0.072,No,,,,No,,,,,,,272-0,Future Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1004550,217,Monterey Peninsula SLF,Marina LF; Monterey R.W.M.D. LF,CA,14201 Del Monte Blvd,Marina,Monterey,93933,36.71333,-121.76667,No,No,Yes,Yes,No,No,Public,"Monterey Regional Waste Management District, CA","Monterey Regional Waste Management District, CA",1966,2132,Open,315,113.6,270,120,"56,885,736","12,435,937",2019,"667,199",2019,No,Several times per year,No,3.28,Yes,2.085,2019,46.2,Yes,,,,"9/07-50 LFG wells.; 2012-76 wells, system capacity=3000 acfm.; 6/13-41 horizontal & vertical wells in the active areas of the LF (100 acres).",,,201366-0,Planned,Project #2,12/31/21,,Renewable Natural Gas,Vehicle Fuel,Local Use,,,,,,,,,,Unknown,,
1004550,217,Monterey Peninsula SLF,Marina LF; Monterey R.W.M.D. LF,CA,14201 Del Monte Blvd,Marina,Monterey,93933,36.71333,-121.76667,No,No,Yes,Yes,No,No,Public,"Monterey Regional Waste Management District, CA","Monterey Regional Waste Management District, CA",1966,2132,Open,315,113.6,270,120,"56,885,736","12,435,937",2019,"667,199",2019,No,Several times per year,No,3.28,Yes,2.085,2019,46.2,Yes,,,,"9/07-50 LFG wells.; 2012-76 wells, system capacity=3000 acfm.; 6/13-41 horizontal & vertical wells in the active areas of the LF (100 acres).",,,274-0,Shutdown,Project #1,1/1/83,12/31/97,Electricity,Reciprocating Engine,,Original project: 2 Waukesha engine generators,1.2,,,,Monterey Peninsula SLF; Pacific Gas and Electric Company (PG&E),"Biogas Energy Solutions, LLC",,General Electric - Distributed Power,No,0.0000,0.0000
1004550,217,Monterey Peninsula SLF,Marina LF; Monterey R.W.M.D. LF,CA,14201 Del Monte Blvd,Marina,Monterey,93933,36.71333,-121.76667,No,No,Yes,Yes,No,No,Public,"Monterey Regional Waste Management District, CA","Monterey Regional Waste Management District, CA",1966,2132,Open,315,113.6,270,120,"56,885,736","12,435,937",2019,"667,199",2019,No,Several times per year,No,3.28,Yes,2.085,2019,46.2,Yes,,,,"9/07-50 LFG wells.; 2012-76 wells, system capacity=3000 acfm.; 6/13-41 horizontal & vertical wells in the active areas of the LF (100 acres).",,,274-1,Shutdown,"Project #1, Expansion #1",1/1/94,12/31/05,Electricity,Reciprocating Engine,,Expansion: (1) Caterpillar 3516,0.8,0.8,,,Monterey Peninsula SLF; Pacific Gas and Electric Company (PG&E),"Biogas Energy Solutions, LLC",,"Caterpillar, Inc.",No,0.0000,0.0000
1004550,217,Monterey Peninsula SLF,Marina LF; Monterey R.W.M.D. LF,CA,14201 Del Monte Blvd,Marina,Monterey,93933,36.71333,-121.76667,No,No,Yes,Yes,No,No,Public,"Monterey Regional Waste Management District, CA","Monterey Regional Waste Management District, CA",1966,2132,Open,315,113.6,270,120,"56,885,736","12,435,937",2019,"667,199",2019,No,Several times per year,No,3.28,Yes,2.085,2019,46.2,Yes,,,,"9/07-50 LFG wells.; 2012-76 wells, system capacity=3000 acfm.; 6/13-41 horizontal & vertical wells in the active areas of the LF (100 acres).",,,274-2,Shutdown,"Project #1, Expansion #2",1/1/97,12/31/08,Electricity,Reciprocating Engine,,Expansion: GE-Jenbacher 320 engine,0.987,,,,"Monterey Regional Waste Management District, CA; Pacific Gas and Electric Company (PG&E)","Biogas Energy Solutions, LLC",,GE Energy - Jenbacher Gas Engines,No,0.0000,0.0000
1004550,217,Monterey Peninsula SLF,Marina LF; Monterey R.W.M.D. LF,CA,14201 Del Monte Blvd,Marina,Monterey,93933,36.71333,-121.76667,No,No,Yes,Yes,No,No,Public,"Monterey Regional Waste Management District, CA","Monterey Regional Waste Management District, CA",1966,2132,Open,315,113.6,270,120,"56,885,736","12,435,937",2019,"667,199",2019,No,Several times per year,No,3.28,Yes,2.085,2019,46.2,Yes,,,,"9/07-50 LFG wells.; 2012-76 wells, system capacity=3000 acfm.; 6/13-41 horizontal & vertical wells in the active areas of the LF (100 acres).",,,274-3,Operational,"Project #1, Expansion #3",1/1/98,,Electricity,Reciprocating Engine,,Replacement: GE-Jenbacher 320 engine replaced an original Waukesha engine.,0.987,,,,"Monterey Regional Waste Management District, CA","Biogas Energy Solutions, LLC",,GE Energy - Jenbacher Gas Engines,No,0.0446,0.0052
1004550,217,Monterey Peninsula SLF,Marina LF; Monterey R.W.M.D. LF,CA,14201 Del Monte Blvd,Marina,Monterey,93933,36.71333,-121.76667,No,No,Yes,Yes,No,No,Public,"Monterey Regional Waste Management District, CA","Monterey Regional Waste Management District, CA",1966,2132,Open,315,113.6,270,120,"56,885,736","12,435,937",2019,"667,199",2019,No,Several times per year,No,3.28,Yes,2.085,2019,46.2,Yes,,,,"9/07-50 LFG wells.; 2012-76 wells, system capacity=3000 acfm.; 6/13-41 horizontal & vertical wells in the active areas of the LF (100 acres).",,,274-4,Operational,"Project #1, Expansion #4",1/1/02,,Electricity,Reciprocating Engine,,Replacement: GE-Jenbacher 320 engine replaced an original Waukesha engine.,1.057,,,,"Monterey Regional Waste Management District, CA","Biogas Energy Solutions, LLC",,GE Energy - Jenbacher Gas Engines,No,0.0478,0.0055
1004550,217,Monterey Peninsula SLF,Marina LF; Monterey R.W.M.D. LF,CA,14201 Del Monte Blvd,Marina,Monterey,93933,36.71333,-121.76667,No,No,Yes,Yes,No,No,Public,"Monterey Regional Waste Management District, CA","Monterey Regional Waste Management District, CA",1966,2132,Open,315,113.6,270,120,"56,885,736","12,435,937",2019,"667,199",2019,No,Several times per year,No,3.28,Yes,2.085,2019,46.2,Yes,,,,"9/07-50 LFG wells.; 2012-76 wells, system capacity=3000 acfm.; 6/13-41 horizontal & vertical wells in the active areas of the LF (100 acres).",,,274-5,Operational,"Project #1, Expansion #5",1/1/06,,Electricity,Cogeneration,,Replacement: (1) Caterpillar 3520 replaced Caterpillar 3516,1.6,1.6,,,"Monterey Regional Waste Management District, CA","Biogas Energy Solutions, LLC",,"Caterpillar, Inc.",No,0.0723,0.0084
1004550,217,Monterey Peninsula SLF,Marina LF; Monterey R.W.M.D. LF,CA,14201 Del Monte Blvd,Marina,Monterey,93933,36.71333,-121.76667,No,No,Yes,Yes,No,No,Public,"Monterey Regional Waste Management District, CA","Monterey Regional Waste Management District, CA",1966,2132,Open,315,113.6,270,120,"56,885,736","12,435,937",2019,"667,199",2019,No,Several times per year,No,3.28,Yes,2.085,2019,46.2,Yes,,,,"9/07-50 LFG wells.; 2012-76 wells, system capacity=3000 acfm.; 6/13-41 horizontal & vertical wells in the active areas of the LF (100 acres).",,,274-6,Operational,"Project #1, Expansion #6",1/1/09,,Electricity,Reciprocating Engine,,Replacement: GE-Jenbacher 420 replaced GE-Jenbacher 320,1.4,,,,"Monterey Regional Waste Management District, CA","Biogas Energy Solutions, LLC",,GE Energy - Jenbacher Gas Engines,No,0.0633,0.0073
,218,Morongo Disposal Site,,CA,1/2 mile East of Highway 62,Morongo Valley,San Bernardino,92256,34.0557,-116.558,No,No,No,No,No,No,Public,"San Bernardino County, CA","San Bernardino County, CA",1979,1998,Closed,13.2,,,50,"43,194","43,194",,"6,204",1996,Unknown,Not used,No,,No,,,,No,,,,,,,275-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,219,"NAS, Lemoore SLF",,CA,,Lemoore,Kings,,,,Yes,No,No,No,No,No,Public,United States Navy,United States Navy,,,Closed,39,,,,,"591,600",,,,Unknown,Not used,No,,No,,,,No,,,,,,,276-0,Unknown,,,,Unknown,Unknown,,,,,,,,,,,No,,
1004052,220,Neal Road Recycling and Waste Facility,Neal Road LF,CA,1023 Neal Road,Paradise,Butte,95969,39.67425,-121.72929,No,No,No,No,No,No,Public,"Butte County, CA","Butte County, CA",1970,2047,Open,140,98,,,"11,697,222","6,856,794",2019,"806,279",2019,Yes,Occasionally but not every year,No,2.04,Yes,0.709,2019,46.4,Yes,1,0.5,2019,"10/11-48 wells.; 2012-57 wells, system capacity=1800 acfm, passive vents/flares too.",,,277-0,Shutdown,Project #1,2/13/13,11/25/18,Electricity,Reciprocating Engine,,(1) GE Jenbacher 420 engine,1.73,2.3,0.858,,Alameda Municipal Power,"Ameresco, Inc.","Ameresco, Inc.",GE Energy - Jenbacher Gas Engines,No,0.0000,0.0000
1004052,220,Neal Road Recycling and Waste Facility,Neal Road LF,CA,1023 Neal Road,Paradise,Butte,95969,39.67425,-121.72929,No,No,No,No,No,No,Public,"Butte County, CA","Butte County, CA",1970,2047,Open,140,98,,,"11,697,222","6,856,794",2019,"806,279",2019,Yes,Occasionally but not every year,No,2.04,Yes,0.709,2019,46.4,Yes,1,0.5,2019,"10/11-48 wells.; 2012-57 wells, system capacity=1800 acfm, passive vents/flares too.",,,277-1,Operational,"Project #1, De-Expansion #1",11/26/18,,Electricity,Reciprocating Engine,,(1) GE Jenbacher 420 engine,0.32,2.3,0.19,,Alameda Municipal Power,"Ameresco, Inc.","Ameresco, Inc.",GE Energy - Jenbacher Gas Engines,No,0.0145,0.0017
,221,Needles Solid Waste Disposal Site,,CA,13930 Needles Landfill Road,Needles,San Bernardino,92363,34.8526,-114.631,No,No,No,No,No,No,Public,"San Bernardino County, CA",City of Needles,1967,1994,Closed,50,,,,"226,944","226,944",,"1,139",1994,Unknown,Not used,No,,No,,,,No,,,,,,,278-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,222,New Cuyama SLF,,CA,1/4 miles SW of New Cuyama,New Cuyama,Santa Barbara,93254,34.95,-119.7,No,No,No,No,No,No,Public,"Santa Barbara County, CA","Santa Barbara County, CA",,1997,Closed,8,,,,,"50,000",,0,,Unknown,Not used,No,,No,,,,No,,,,,,,279-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,224,Newberry Springs Disposal Site,,CA,"Poniete Drive
3 miles South of Highway 66",Newberry Springs,San Bernardino,92365,34.791,-116.66,No,No,No,No,No,No,Public,"San Bernardino County, CA","San Bernardino County, CA",1965,1991,Closed,6,,,20,"13,751","13,751",,,,Unknown,Not used,No,,No,,,,No,,,,,,,281-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1006179,225,"Newby Island SLF Phases I, II, & III",NISL,CA,1601 Dixon Landing Road,Milpitas,Santa Clara,95035,37.45897,-121.94108,No,No,Yes,Yes,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1930,2033,Open,298,235,72,,"55,759,544","32,026,031",2019,"1,729,619",2019,No,Not used,No,,Yes,6.335,2019,48,Yes,2,6.335,2019,"2012-144 wells, system capacity=2400 acfm.; 3/18-Over 100 new wells installed during 2015.",,,101858-0,Shutdown,Project #2,6/1/03,12/31/15,Electricity,Reciprocating Engine,,LFG is piped to the WWTP where it is mixed with digester gas and used in 17 engines for electricity and air supply at the WWTP,1.22,,0.624,,San Jose WWTP,"Gas Recovery Systems, LLC",Fortistar Methane Group,,No,,
1006179,225,"Newby Island SLF Phases I, II, & III",NISL,CA,1601 Dixon Landing Road,Milpitas,Santa Clara,95035,37.45897,-121.94108,No,No,Yes,Yes,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1930,2033,Open,298,235,72,,"55,759,544","32,026,031",2019,"1,729,619",2019,No,Not used,No,,Yes,6.335,2019,48,Yes,2,6.335,2019,"2012-144 wells, system capacity=2400 acfm.; 3/18-Over 100 new wells installed during 2015.",,,180113-0,Shutdown,Project #1,1/1/84,12/31/08,Electricity,Reciprocating Engine,,Plant #1: (4) 725 HP Cooper-Superior 8G825 engines driving 500 kW generators,2,2,1.02,,Pacific Gas and Electric Company (PG&E),"Gas Recovery Systems, LLC",Fortistar Methane Group,,No,,
1006179,225,"Newby Island SLF Phases I, II, & III",NISL,CA,1601 Dixon Landing Road,Milpitas,Santa Clara,95035,37.45897,-121.94108,No,No,Yes,Yes,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1930,2033,Open,298,235,72,,"55,759,544","32,026,031",2019,"1,729,619",2019,No,Not used,No,,Yes,6.335,2019,48,Yes,2,6.335,2019,"2012-144 wells, system capacity=2400 acfm.; 3/18-Over 100 new wells installed during 2015.",,,180113-1,Shutdown,"Project #1, Expansion #1",1/1/89,6/1/10,Electricity,Reciprocating Engine,,Plant #2: Three 1500 HP engines driving 1100 kW generators,3.3,3.3,1.681,,Pacific Gas and Electric Company (PG&E),"Gas Recovery Systems, LLC",Fortistar Methane Group,,No,,
1006179,225,"Newby Island SLF Phases I, II, & III",NISL,CA,1601 Dixon Landing Road,Milpitas,Santa Clara,95035,37.45897,-121.94108,No,No,Yes,Yes,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1930,2033,Open,298,235,72,,"55,759,544","32,026,031",2019,"1,729,619",2019,No,Not used,No,,Yes,6.335,2019,48,Yes,2,6.335,2019,"2012-144 wells, system capacity=2400 acfm.; 3/18-Over 100 new wells installed during 2015.",,,180113-2,Shutdown,"Project #1, De-Expansion #1",1/1/09,12/31/15,Electricity,Reciprocating Engine,,Plant #1: (2) 725 HP Cooper-Superior 8G825 engines driving 500 kW generators,1,1,0.72,,Pacific Gas and Electric Company (PG&E),,Fortistar Methane Group,,No,,
1006179,225,"Newby Island SLF Phases I, II, & III",NISL,CA,1601 Dixon Landing Road,Milpitas,Santa Clara,95035,37.45897,-121.94108,No,No,Yes,Yes,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1930,2033,Open,298,235,72,,"55,759,544","32,026,031",2019,"1,729,619",2019,No,Not used,No,,Yes,6.335,2019,48,Yes,2,6.335,2019,"2012-144 wells, system capacity=2400 acfm.; 3/18-Over 100 new wells installed during 2015.",,,201001-0,Planned,Project #3,12/31/21,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,,,,,,,,Unknown,,
